Project,Attribute,Attribute ID,Range,Validation Rules
MC2,PublicationView Key,bts:PublicationViewKey,text,validation=matchAtLeastOne PublicationView.PublicationView_id Value
MC2,SequencingLevel1 Key,bts:SequencingLevel1Key,text,validation=matchAtLeastOne SequencingLevel1.SequencingLevel1_id Value
MC2,SequencingLevel1_id,bts:SequencingLevel1Id,text,validation=unique
MC2,SequencingLevel2 Key,bts:SequencingLevel2Key,text,validation=matchAtLeastOne SequencingLevel2.SequencingLevel2_id Value
MC2,SequencingLevel2_id,bts:SequencingLevel2Id,text,validation=unique
MC2,SequencingLevel3_id,bts:SequencingLevel3Id,text,validation=unique
MC2,SequencingRNALevel1_id,bts:SequencingRNALevel1Id,text,validation=unique
MC2,Software and Version,bts:SoftwareandVersion,text,validation=str
MC2,Source Key,bts:SourceKey,text,
MC2,Study Key,bts:StudyKey,text,validation=matchAtLeastOne Study.Study_id Value
MC2,ToolView Key,bts:ToolViewKey,text,validation=matchAtLeastOne ToolView.ToolView_id Value
MC2,Visium Capture Area,bts:VisiumCaptureArea,enum: A | A1 | B | B1 | C | C1 | D | D1,validation=str
MC2,Visium File Type,bts:VisiumFileType,enum: Barcodes | Detectedimagepng | Detectedjpg | Features | Fiducialimagejpg | Fiducialimagepng | Filteredmex | Highresimage | Jsonscalefactors | Lowresimage | Probedatasetcsv | Qcresulthtml | Referencejpg | Referencepng | TissuePositions | Unfilteredmex,validation=str
MC2,Visium Mean Reads per Spatial Spot,bts:VisiumMeanReadsperSpatialSpot,text,validation=num
MC2,Visium Median Number Genes per Spatial Spot,bts:VisiumMedianNumberGenesperSpatialSpot,text,validation=num
MC2,Visium Median UMI Counts per Spot,bts:VisiumMedianUMICountsperSpot,text,validation=num
MC2,Visium Proportion Reads Mapped,bts:VisiumProportionReadsMapped,text,validation=num
MC2,Visium Proportion Reads Mapped to Transcriptome,bts:VisiumProportionReadsMappedtoTranscriptome,text,validation=num
MC2,Visium Run ID,bts:VisiumRunID,text,validation=unique
MC2,Visium Spots under tissue,bts:VisiumSpotsundertissue,text,validation=num
MC2,Visium Workflow Parameters Description,bts:VisiumWorkflowParametersDescription,text,validation=str
MC2,Visium Workflow Type,bts:VisiumWorkflowType,text,validation=str
MC2,Workflow Link,bts:WorkflowLink,text,validation=url
MC2,Workflow Parameter Description,bts:WorkflowParameterDescription,text,validation=str
MC2,Workflow Type,bts:WorkflowType,text,validation=str
MC2,Workflow Version,bts:WorkflowVersion,text,validation=str
NF-OSI,age,bts:Age,text,validation=num
NF-OSI,ageUnit,bts:AgeUnit,enum: Days | Hours | Minutes | Months | Seconds | Weeks | Years,
NF-OSI,aliquotID,bts:AliquotID,text,
NF-OSI,antibodyID,bts:AntibodyID,text,
NF-OSI,assay,bts:Assay,enum: 2DAlamarBlueabsorbance | 2DAlamarBluefluorescence | 3Dconfocalimaging | 3Delectronmicroscopy | 3Dimaging | 3Dmicrotissueviability | ATAC-seq | ATPaseactivityassay | Actigraphy | Activeavoidancelearningbehaviorassay | AlgometRxNociometer | Array | Atomicforcemicroscopy | Auditorybrainstemresponse | Autoradiography | Bisulfitesequencing | Bloodchemistrymeasurement | BluenativePAGE | Bodysizetraitmeasurement | Bonehistomorphometry | BrdUproliferationassay | Brightfieldmicroscopy | CAMP-GloMaxAssay | CAPP-seq | CNF-Skindex | CODEX | CUT&RUN | Calciumretentioncapacityassay | Cellcompetition | Cellcount | Cellpainting | Cellpermeabilityassay | Cellproliferation | Cellviabilityassay | ChIP-seq | ChildBehaviorChecklistforAges1.5-5 | ChildBehaviorChecklistforAges6-18 | Children'sDermatologyLifeQualityIndexQuestionnaire | Clinicaldata | Cognitiveassessment | Combinationlibraryscreen | Combinationscreen | ComplexIIenzymeactivityassay | Compoundscreen | Confocalmicroscopy | Contextualconditioningbehaviorassay | ConventionalMRI | Corsiblocks | Currentclampassay | DNAopticalmapping | ... (+145 more),
NF-OSI,assayTarget,bts:AssayTarget,text,
NF-OSI,author,bts:Author,text,
NF-OSI,auxiliaryAsset,bts:AuxiliaryAsset,text,
NF-OSI,averageBaseQuality,bts:AverageBaseQuality,text,
NF-OSI,averageInsertSize,bts:AverageInsertSize,text,
NF-OSI,averageReadLength,bts:AverageReadLength,text,
NF-OSI,batchID,bts:BatchID,text,
NF-OSI,bisulfiteConversionKitID,bts:BisulfiteConversionKitID,text,
NF-OSI,bodySite,bts:BodySite,enum: Acetabulum | Axilla | Back | Dorsolateralprefrontalcortex | Finger | Forearm | Groin | Head | Iliacspine | Leg | Muscle | Neck | Occcipitallobe | Pelvis | Scalp | Scapula | Shoulder | Spine | Thoracicspine,
NF-OSI,cellID,bts:CellID,text,
NF-OSI,cellType,bts:CellType,enum: Arachnoid | Astrocytes | B-lymphocytes | CD138+ | CD8+T-Cells | CNON | CulturedMullerglia | DRG/nerverootneurospherecell | Embryonicstemcells | Epithelial | Epithelial-like | Fibroblast | GABAergicneurons | GLUtamatergicneurons | IPSC | IPSC-derivedastrocytes | IPSC-derivedglia | IPSC-derivedneuron | IPSC-derivedneuronalprogenitorcell | IPSC-derivedtelencephalicorganoids | Lymphoblast | Macrophages | Meningioma | Microglia | Monocyte-derivedmicroglia | Monocytes | NeuN+ | NeuN- | Oligodendrocyte | Round | SH-SY5Y | Schwann | Schwanncellprecursor | Schwannoma | Teratoma,validation=list like
NF-OSI,channel,bts:Channel,enum: Cy3 | Cy5 | NotApplicable,
NF-OSI,chipID,bts:ChipID,text,
NF-OSI,chipPosition,bts:ChipPosition,text,
NF-OSI,citation,bts:Citation,text,
NF-OSI,comments,bts:Comments,text,
NF-OSI,Component,bts:Component,text,
NF-OSI,compoundDose,bts:CompoundDose,text,
NF-OSI,compoundDoseUnit,bts:CompoundDoseUnit,text,
NF-OSI,compoundName,bts:CompoundName,text,
NF-OSI,concentrationMaterial,bts:ConcentrationMaterial,text,validation=num
NF-OSI,concentrationMaterialUnit,bts:ConcentrationMaterialUnit,enum: MM | Mg/mL | Particles/mL,
NF-OSI,concentrationNaCl,bts:ConcentrationNaCl,text,
NF-OSI,concentrationNaClUnit,bts:ConcentrationNaClUnit,enum: MM | Mg/mL | Particles/mL,
NF-OSI,dataCollectionMode,bts:DataCollectionMode,enum: DDA | DIA | Other,
NF-OSI,dataSubtype,bts:DataSubtype,enum: Derived | Normalized | Processed | Quantified | Raw | Synthetic,
NF-OSI,dataType,bts:DataType,enum: Aggregateddata | Alignedreads | Annotatedgermlinevariants | Annotatedsomaticmutation | Audiotranscript | Behavioraldata | Capsidsequence | Cellularphysiology | Characteristic | Chromatinactivity | Clinical | Copynumbervariants | Countmatrix | Dataindex | Datasharingplan | Demographics | Descriptivemetadata | Drugcombinationscreen | Drugscreen | Electrophysiology | Epidemiologicaldata | Geneexpression | Genomicfeatures | Genomicvariants | Germlinevariants | Image | Imagemetadata | Immunoassay | Isoformexpression | Kinomics | Maskimage | Massspectrometrydata | Metabolomics | Metadata | Molecularproperty | Morphologyparameter | Network | Normalizedintensities | Nucleicacidsequencerecord | Over-representationdata | Particlecharacterization | Pharmacokinetics | Physiologyparameter | Plot | Promotersequence | Proteininteractiondata | Proteininteractionrawdata | Proteomics | Rawcounts | Rawintensities | ... (+8 more),
NF-OSI,diagnosis,bts:Diagnosis,enum: 22q-relatedschwannomatosis | Atypicalneurofibroma | LZTR1-relatedschwannomatosis | NF2-relatedschwannomatosis | Neurofibromatosistype1 | NoonanSyndrome | NotApplicable | SMARCB1-relatedschwannomatosis | Schwannomatosis | Schwannomatosis-NEC | Schwannomatosis-NOS | SporadicSchwannoma | Unknown | VestibularSchwannoma,
NF-OSI,dissociationMethod,bts:DissociationMethod,enum: 10xV2 | Drop-seq | Enzymatic | FACS | FluidigmC1 | InDrop | Mechanical | Mouthpipette,
NF-OSI,documentation,bts:Documentation,text,
NF-OSI,experimentalCondition,bts:ExperimentalCondition,text,
NF-OSI,experimentalFactor,bts:ExperimentalFactor,enum: Bodyweight | Braingrowthmeasurement | Brainvolumemeasurement | Clinicallaboratorymeasurement | Cognitivefunctionmeasurement | Gaitmeasurement | Motordevelopmentmeasurement | Painmeasurement,
NF-OSI,experimentalTimepoint,bts:ExperimentalTimepoint,text,validation=num
NF-OSI,expressionUnit,bts:ExpressionUnit,enum: Counts | FPKM | NormalizedCounts | Other | RPKM | RawCounts | TPM,
NF-OSI,fileFormat,bts:FileFormat,enum: 7z | Ab1 | Abf | Aci | Ai | Avi | Bai | Bam | Bashscript | Bcf | Bed | BedbroadPeak | BedgappedPeak | Bedgraph | BednarrowPeak | Bgzip | Bigwig | Bmp | Bpm | Cel | Chp | Cnn | Cnr | Cns | Crai | Cram | Csi | Csv | Ctab | Czi | DICOM | Dat | Dna | Doc | Dockerimage | Dup | Edat3 | Excel | Fasta | Fastq | Fcs | Fig | Flagstat | Gb | Gct | Gff3 | Gtf | Gzip | Hdf5 | Hdr | ... (+67 more),
NF-OSI,Filename,bts:Filename,text,
NF-OSI,genePerturbationTechnology,bts:GenePerturbationTechnology,enum: CRERecombinase | CRISPR | CRISPRAssistedmRNAFragmentTrans-splicing(CRAFT) | RNAi,
NF-OSI,genePerturbationType,bts:GenePerturbationType,enum: CRERecombinase | CRISPR | RNAi,
NF-OSI,genePerturbed,bts:GenePerturbed,text,
NF-OSI,genomicReference,bts:GenomicReference,text,
NF-OSI,genomicReferenceLink,bts:GenomicReferenceLink,text,
NF-OSI,immersion,bts:Immersion,enum: Air | Oil | Other | Water,
NF-OSI,individualID,bts:IndividualID,text,validation=list like
NF-OSI,isCellLine,bts:IsCellLine,enum: No | Yes,
NF-OSI,isFilteredReads,bts:IsFilteredReads,text,
NF-OSI,lensAperture,bts:LensAperture,text,validation=num
NF-OSI,libraryKitID,bts:LibraryKitID,text,
NF-OSI,libraryPrep,bts:LibraryPrep,enum: LncRNAenrichment | MiRNAenrichment | PolyAselection | RRNAdepletion,
NF-OSI,libraryPreparationMethod,bts:LibraryPreparationMethod,enum: 10x | CEL-seq | Drop-Seq | GTAC@WUSTLin-houseprep | IDTxGenExomeResearchPanel | IlluminaRibo-ZeroPlus | IlluminaTn5Transposase | IlluminaTruSeqDNANano | KAPAHyperPrepKitPCR-free | KAPARNAHyperPrepKitwithRiboErase(HMR) | KAPAmRNAHyperPrepKit | NEBNextmRNALibraryPrepReagentSetforIllumina | Omni-ATAC | OxfordNanoporeDirectRNASequencingKit | QIAseqFXDNALibraryKit | QuantSeqFWDV2withUDI | Smart-seq2 | Smart-seq4 | TruSeq | TruSeqstandardtotalRNAlibrarykit | Unknown,
NF-OSI,libraryStrand,bts:LibraryStrand,enum: FirstStranded | NotApplicable | SecondStranded | Unstranded,
NF-OSI,License,bts:License,enum: CC-0 | CC-BY | CCBY-NC | CCBY-NC-ND | CCBY-NC-SA | CCBY-ND | CCBY-SA | ODC-BY | ODC-ODbL | ODC-PDDL | PublicDomain | UNKNOWN,
NF-OSI,materialType,bts:MaterialType,enum: DNA | Nanoparticles | Polymericnanoparticles | Smallmolecule,
NF-OSI,meanCoverage,bts:MeanCoverage,text,
NF-OSI,modelSystemName,bts:ModelSystemName,enum: 10/9CRC1 | 10CM | 129-Nf1<tm1Fcr>/Nci | 129T2/SvEmsJ | 1507.2 | 2-004 | 28cNF | 2XSB | 3PNFFiPSsvPM2 | 3PNFSiPSsvMM11 | 4/30PRR | 5PNFTDiPSsvMM4 | 5PNFTDiPSsvPM6 | 6PNFSiPSrvPM2 | 7PNFSiPSrvPM12 | 862L | 9/3L | 90-8 | A68 | AC007-hTERT | AMC-106 | AbcamA-549NF1KO | AbcamHCT116NF1KO | AbcamHeLaNF1KO | AbcamMCF-7NF1KO | AbcamU-87MGSNCAKO | AsPC-1 | B6-129S4-Nf1-/+;Trp53-/+cis | B6.129(Cg)-Nf1tm1Par/J | B6.129S1-Nf1tm1Cbr/J | B6.129S2-Nf1tm1Tyj/J | B6.129S6-Nf1<tm1Fcr>/Nci | B6.129S6-Nf1tm1Fcr/J | B6.FVB-Tg(EIIa-cre)C5379Lmgd/J | B6/JGpt-Nf1<em1Cflox>/Gpt | B6/JGpt-Nf1<em39Cd7411in2>/Gpt | B6;129-Trp53tm1TyjNf1tm1TyjSuz12Gt(Betageo)1Khe/KcichJ | B6;129S2-Trp53tm1TyjNf1tm1Tyj/J | B6;CBA-Nf1<em1Flmg>/Flmg | BJFF.6 | BayGenomicsEScelllineXF344 | Ben-Men-1 | C.1149C>A NF1-mutanthiPSCs | C.1185+1G>A NF1-mutanthiPSCs | C.3431-32DupGT NF1-mutanthiPSCs | C.5425C>T NF1-mutanthiPSCs | C.6619C>T NF1-mutanthiPSCs | C3HeB/FeJ-Nf1<Mhdadsk9>/Ieg | C57BL/6-Nf1<tm1Joe>/Mmjax | C57BL/6J | ... (+755 more),validation=list like
NF-OSI,MRISequence,bts:MRISequence,enum: PD-weighted | ShortTauInversionRecovery | T1-weighted | T2-weighted,
NF-OSI,nf1Genotype,bts:Nf1Genotype,enum: +/+ | +/- | -/- | Unknown,
NF-OSI,nf2Genotype,bts:Nf2Genotype,enum: +/+ | +/- | -/- | Unknown,
NF-OSI,nominalMagnification,bts:NominalMagnification,text,validation=num
NF-OSI,nucleicAcidSource,bts:NucleicAcidSource,enum: Bulkcell | Bulknuclei | Mitochondria | Singlecell | Singlenucleus,
NF-OSI,objective,bts:Objective,text,
NF-OSI,organ,bts:Organ,enum: Blood | Bonemarrow | Brain | Breast | BursaOfFabricius | Colon | Eye | Kidney | Liver | Lung | Lymphnode | Mammarygland | Mesentery | Nerves | Nose | Ovary | Pancreas | Prostate | Skin | Spleen,
NF-OSI,pairsOnDifferentChr,bts:PairsOnDifferentChr,text,validation=int
NF-OSI,parentSpecimenID,bts:ParentSpecimenID,text,
NF-OSI,peakCallingAlgorithm,bts:PeakCallingAlgorithm,enum: BroadPeak | FSeq | GEM | Genrich | HOMER | MACS2 | MUSIC | PeakRanger | SEACR | SICER | SWEMBL | ZINBA,
NF-OSI,pH,bts:PH,text,validation=num
NF-OSI,plateName,bts:PlateName,text,
NF-OSI,plateWell,bts:PlateWell,text,
NF-OSI,platform,bts:Platform,enum: 10xVisiumSpatialGeneExpression | 2DCellTiter-Glo | 2DIncucyte | 7TBrukerBiospec | AffymetrixGenome-WideHumanSNP5.0Array | AffymetrixGenome-WideHumanSNP6.0Array | AffymetrixHumanGene1.0STArray | AffymetrixHumanGenomeU133Plus2.0Array | AffymetrixU133AB | Agilent44Karray | BDFACSCalibur | BDFACSymphony | BGISEQ-500 | BionanoIrys | Caliper | CherryImagingFACEPlatform | CherryImagingTRACEPlatform | ChromiumX | ECHOConfocal | EnVision2103MultiplateReader | GEDiscoveryMR7503T | GEOptimaMR450W1.5T | GESignaExcite1.5T | GESignaGenesis1.5T | GESignaHDxt1.5T | GESignaHDxt3T | GESignaPremier3T | HitachiEchelon1.5T | HitachiOasis1.2T | IVISSpectrumInVivoImagingSystem | Illumina1M | IlluminaGenomeAnalyzerIIx | IlluminaHiSeq2000 | IlluminaHiSeq2500 | IlluminaHiSeq3000 | IlluminaHiSeq4000 | IlluminaHiSeqX | IlluminaHuman660W-Quadv1.0BeadChip | IlluminaHumanHap300 | IlluminaHumanMethylation450 | IlluminaHumanOmni1-Quadv1.0 | IlluminaHumanOmniExpress-24v1.0BeadChip | IlluminaHumanOmniExpress-24v1.2BeadChip | IlluminaInfiniumMethylationEPICBeadChipv1.0(850k) | IlluminaInfiniumMethylationEPICBeadChipv2.0(935k) | IlluminaMiSeq | IlluminaMouseWG-6v2.0expressionbeadchip | IlluminaNextSeq1000 | IlluminaNextSeq2000 | IlluminaNextSeq500 | ... (+65 more),
NF-OSI,programmingLanguage,bts:ProgrammingLanguage,enum: Bash | C | C# | C++ | Java | Javascript | MATLAB | Python | R,
NF-OSI,progressReportNumber,bts:ProgressReportNumber,enum: 1 | 10 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | NotApplicable,
NF-OSI,proportionCoverage10x,bts:ProportionCoverage10x,text,validation=num
NF-OSI,proportionCoverage30x,bts:ProportionCoverage30x,text,validation=num
NF-OSI,proteinExtractSource,bts:ProteinExtractSource,enum: Celllysate | Cytoplasm | Mitochondria | Nuclearextract,
NF-OSI,protocolAssay,bts:ProtocolAssay,enum: 2DAlamarBlueabsorbance | 2DAlamarBluefluorescence | 3Dconfocalimaging | 3Delectronmicroscopy | 3Dimaging | 3Dmicrotissueviability | ATAC-seq | ATPaseactivityassay | Actigraphy | Activeavoidancelearningbehaviorassay | AlgometRxNociometer | Array | Atomicforcemicroscopy | Auditorybrainstemresponse | Autoradiography | Bisulfitesequencing | Bloodchemistrymeasurement | BluenativePAGE | Bodysizetraitmeasurement | Bonehistomorphometry | BrdUproliferationassay | Brightfieldmicroscopy | CAMP-GloMaxAssay | CAPP-seq | CNF-Skindex | CODEX | CUT&RUN | Calciumretentioncapacityassay | Cellcompetition | Cellcount | Cellpainting | Cellpermeabilityassay | Cellproliferation | Cellviabilityassay | ChIP-seq | ChildBehaviorChecklistforAges1.5-5 | ChildBehaviorChecklistforAges6-18 | Children'sDermatologyLifeQualityIndexQuestionnaire | Clinicaldata | Cognitiveassessment | Combinationlibraryscreen | Combinationscreen | ComplexIIenzymeactivityassay | Compoundscreen | Confocalmicroscopy | Contextualconditioningbehaviorassay | ConventionalMRI | Corsiblocks | Currentclampassay | DNAopticalmapping | ... (+145 more),
NF-OSI,protocolPurpose,bts:ProtocolPurpose,text,
NF-OSI,readDepth,bts:ReadDepth,text,validation=int
NF-OSI,readLength,bts:ReadLength,text,validation=int
NF-OSI,readPair,bts:ReadPair,text,validation=inRange 1 2
NF-OSI,readsDuplicatedPercent,bts:ReadsDuplicatedPercent,text,
NF-OSI,readsMappedPercent,bts:ReadsMappedPercent,text,validation=num
NF-OSI,recordingSource,bts:RecordingSource,enum: Electrode | Otherelectrodearray | Shank | Tetrode | Utaharray,
NF-OSI,reporterGene,bts:ReporterGene,text,
NF-OSI,reporterSubstance,bts:ReporterSubstance,text,
NF-OSI,resourceType,bts:ResourceType,enum: ExperimentalData | Metadata | Protocol | Report | Result | Tool | Weblink | Workflowreport,
NF-OSI,runtimePlatform,bts:RuntimePlatform,text,
NF-OSI,runType,bts:RunType,enum: PairedEnd | SingleEnd,
NF-OSI,sampleType,bts:SampleType,text,
NF-OSI,sex,bts:Sex,enum: Female | Male | NotApplicable | Unknown,
NF-OSI,species,bts:Species,enum: Daniorerio | Drosophilamelanogaster | Gallusgallus | Homosapiens | Musmusculus | Musmusculus(humanized) | Oryctolaguscuniculus | Pantroglodytes | Rattusnorvegicus | Rhesusmacaque | Susscrofa,
NF-OSI,specimenID,bts:SpecimenID,text,
NF-OSI,specimenPreparationMethod,bts:SpecimenPreparationMethod,enum: Cryopreserved | Ethanol | FFPE | Flashfrozen | Formalin-fixed | Freshcollected | OCT | RNAlater | Viablyfrozen,
NF-OSI,specimenType,bts:SpecimenType,enum: Blood | Bonemarrow | BuccalMucosa | BuffyCoat | CDXtissue | Cerebralcortex | Connectivetissue | DorsalRootGanglion | Embryonictissue | Meninges | Microtissue | Mucus | Nervetissue | Opticnerve | Organoid | PDXtissue | Plasma | Primarytumor | Retina | Saliva | Sciaticnerve | Serum | Spheroid | Splenocyte | Stool | Sweat | Tumor-adjacentnormal | Urine | Wholebrain,
NF-OSI,targetCaptureKitID,bts:TargetCaptureKitID,text,
NF-OSI,targetDepth,bts:TargetDepth,text,
NF-OSI,timepointUnit,bts:TimepointUnit,enum: Days | Hours | Minutes | Months | Seconds | Weeks | Years,
NF-OSI,title,bts:Title,text,
NF-OSI,totalReads,bts:TotalReads,text,validation=int
NF-OSI,tumorType,bts:TumorType,enum: ANNUBP | AnaplasticAstrocytoma | AnaplasticGanglioglioma | AnaplasticPilocyticAstrocytoma | AnaplasticPleomorphicXanthoastrocytoma | AtypicalNeurofibroma | AtypicalPilocyticAstrocytoma | CellularNeurofibroma | ColorectalAdenocarcinoma | ColorectalCarcinoma | CutaneousNeurofibroma | DiffuseAstrocytoma | DiffuseInfiltratingNeurofibroma | Fibromatosis | Fibrosarcoma | Ganglioglioma | Glioblastoma | GlioblastomaMultiforme | Glioma | HemorrhagicNeoplasm | High-GradeGliomaNOS | JuvenileMyelomonocyticLeukemia | LocalizedNeurofibroma | Low-GradeGliomaNOS | MalignantPeripheralNerveSheathTumor | MassiveSoftTissueNeurofibroma | Melanoma | Meningioma | Metastatic/recurrenttumor | Metastatictumor | NF1-AssociatedTumor | NF2-AssociatedTumor | NecroticNeoplasm | Neurofibroma | NeurofibromawithDegenerativeAtypia | NodularNeurofibroma | NotApplicable | Oligoastrocytoma | OpticPathwayGlioma | PilocyticAstrocytoma | PilomyxoidAstrocytoma | PleomorphicXanthoastrocytoma | PlexiformNeurofibroma | RecurrentMPNST | Recurrenttumor | Sarcoma | Schwannoma | SubcutaneousNeurofibroma | Teratoma | Tumor | ... (+1 more),
NF-OSI,workflow,bts:Workflow,enum: CNVkit | DESeq2 | DeepVariant | FastQC | FreeBayes | GATKBaseRecalibration | GATKMarkDuplicates | MultiQC | Mutect2 | STARandSalmon | Sarek | Strelka2 | StringTie | TrimGalore,
NF-OSI,workflowLink,bts:WorkflowLink,text,
NF-OSI,workingDistance,bts:WorkingDistance,text,validation=num
NF-OSI,workingDistanceUnit,bts:WorkingDistanceUnit,enum: Angstrom | Centimeter | Micrometer | Millimeter | Nanometer,
VEOIBD,adalimumab,bts:Adalimumab,text,
VEOIBD,adalimumab_change,bts:AdalimumabChange,text,
VEOIBD,adalimumab_use,bts:AdalimumabUse,text,
VEOIBD,alignment_reference,bts:AlignmentReference,enum: 10xCellRangerHumanGRCh382020-A | 10xCellRangerHumanGRCh382024-A,
VEOIBD,amoxicillin,bts:Amoxicillin,text,
VEOIBD,amoxicillin_change,bts:AmoxicillinChange,text,
VEOIBD,amoxicillin_use,bts:AmoxicillinUse,text,
VEOIBD,assay,bts:Assay,enum: CyTOF | LC-MS/MS | RNASeq | ScRNASeq | WES | WGS,
VEOIBD,assay_metadata_synID,bts:AssayMetadataSynID,text,validation=regex search ^syn[0-9]{8} error
VEOIBD,avg_reads_cell,bts:AvgReadsCell,text,validation=int
VEOIBD,azathioprine,bts:Azathioprine,text,
VEOIBD,azathioprine_change,bts:AzathioprineChange,text,
VEOIBD,azathioprine_use,bts:AzathioprineUse,text,
VEOIBD,balsalazide,bts:Balsalazide,text,
VEOIBD,balsalazide_change,bts:BalsalazideChange,text,
VEOIBD,balsalazide_use,bts:BalsalazideUse,text,
VEOIBD,biospecimen_metadata_synID,bts:BiospecimenMetadataSynID,text,validation=regex search ^syn[0-9]{8} error
VEOIBD,cell_count_1mL,bts:CellCount1mL,text,validation=int
VEOIBD,cellranger_output_class,bts:CellrangerOutputClass,enum: FilteredFeatureBcMatrix | MoleculeInfo | RawFeatureBcMatrix,
VEOIBD,certolizumab,bts:Certolizumab,text,
VEOIBD,certolizumab_change,bts:CertolizumabChange,text,
VEOIBD,certolizumab_use,bts:CertolizumabUse,text,
VEOIBD,cholestyr,bts:Cholestyr,text,
VEOIBD,cholestyr_change,bts:CholestyrChange,text,
VEOIBD,cholestyr_use,bts:CholestyrUse,text,
VEOIBD,ciproflox,bts:Ciproflox,text,
VEOIBD,ciproflox_change,bts:CiprofloxChange,text,
VEOIBD,ciproflox_use,bts:CiprofloxUse,text,
VEOIBD,Component,bts:Component,text,
VEOIBD,confident_exonic,bts:ConfidentExonic,text,validation=num
VEOIBD,confident_intergenic,bts:ConfidentIntergenic,text,validation=num
VEOIBD,confident_intronic,bts:ConfidentIntronic,text,validation=num
VEOIBD,confident_reads,bts:ConfidentReads,text,validation=num
VEOIBD,confident_transcriptome,bts:ConfidentTranscriptome,text,validation=num
VEOIBD,cyclospa,bts:Cyclospa,text,
VEOIBD,cyclospa_change,bts:CyclospaChange,text,
VEOIBD,cyclospa_use,bts:CyclospaUse,text,
VEOIBD,data_generator,bts:DataGenerator,enum: BCH | CSMC | HSC | LMU | MSSM | OXF,
VEOIBD,data_level,bts:DataLevel,enum: 1 | 2 | 3 | 4,
VEOIBD,data_type,bts:DataType,enum: Cytometry | Functionalstudy | Genomics | Lipidomics | Metabolomics | Microbiome | Proteomics | Transcriptomics,
VEOIBD,digestion_cdna_date,bts:DigestionCdnaDate,text,validation=date
VEOIBD,estimated_cells,bts:EstimatedCells,text,validation=int
VEOIBD,file_format,bts:FileFormat,enum: .h5 | .h5ad | Bam | Csv | Fastq | Pdf | Tar.gz | Tsv | Txt | Xlsx,
VEOIBD,Filename,bts:Filename,text,validation=str
VEOIBD,fk506,bts:Fk506,text,
VEOIBD,fk506_change,bts:Fk506Change,text,
VEOIBD,fk506_use,bts:Fk506Use,text,
VEOIBD,fragment_size_bp,bts:FragmentSizeBp,text,validation=int
VEOIBD,genes_detected,bts:GenesDetected,text,validation=int
VEOIBD,gex_con_ng_uL,bts:GexConNgUL,text,validation=float
VEOIBD,golimumab,bts:Golimumab,text,
VEOIBD,golimumab_change,bts:GolimumabChange,text,
VEOIBD,golimumab_use,bts:GolimumabUse,text,
VEOIBD,i5_index,bts:I5Index,text,validation=str
VEOIBD,i7_index,bts:I7Index,text,validation=str
VEOIBD,individual_id,bts:IndividualId,text,validation={'ClinicalMetadataTemplate': 'unique error'}
VEOIBD,infliximab,bts:Infliximab,text,
VEOIBD,infliximab_change,bts:InfliximabChange,text,
VEOIBD,infliximab_use,bts:InfliximabUse,text,
VEOIBD,intrasterd,bts:Intrasterd,text,
VEOIBD,intrasterd_change,bts:IntrasterdChange,text,
VEOIBD,intrasterd_use,bts:IntrasterdUse,text,
VEOIBD,lenalidomide,bts:Lenalidomide,text,
VEOIBD,lenalidomide_change,bts:LenalidomideChange,text,
VEOIBD,lenalidomide_use,bts:LenalidomideUse,text,
VEOIBD,library_date,bts:LibraryDate,text,validation=date
VEOIBD,library_prep_method,bts:LibraryPrepMethod,enum: 10xChromium3GEX | 10xChromium3GEXv3.1 | 10xChromium5GEX | 10xChromiumFlex | 10xUniversal3GEX | 10xUniversal5GEX | CEL-Seq2 | ChromiumNextGEMChipG | ChromiumSingleCellHumanBCRAmplificationKit | ChromiumSingleCellHumanTCRAmplificationKit | ChromiumscATACKitv2 | FluidigmC1HT | In-houselibraryprep | NEBNextHumanImmuneSequencingKit | NEBNextUltraIIDirectionalRNALibrary | NexteraXT | NexteraXTDNA | QIAseqmiRNALibrary | SMART-SeqHumanBCRwithUMI | SMART-SeqHumanTCRwithUMI | SMART-Seqv4UltraLowInputRNA | SMARTerStrandedTotalRNAv2 | TakaraHumanBCRprofilingforIllumina | TakaraHumanTCRprofilingforIllumina | TakaraHumanTCRv2profilingforIllumina | TakaraHumanscTCRprofilingforIllumina | TruSeqStrandedmRNA,
VEOIBD,median_genes_cell,bts:MedianGenesCell,text,validation=int
VEOIBD,median_UMI_cell,bts:MedianUMICell,text,validation=int
VEOIBD,mercap6,bts:Mercap6,text,
VEOIBD,mercap6_change,bts:Mercap6Change,text,
VEOIBD,mercap6_use,bts:Mercap6Use,text,
VEOIBD,mesalamine,bts:Mesalamine,text,
VEOIBD,mesalamine_change,bts:MesalamineChange,text,
VEOIBD,mesalamine_use,bts:MesalamineUse,text,
VEOIBD,methotrex,bts:Methotrex,text,
VEOIBD,methotrex_change,bts:MethotrexChange,text,
VEOIBD,methotrex_use,bts:MethotrexUse,text,
VEOIBD,metronida,bts:Metronida,text,
VEOIBD,metronida_change,bts:MetronidaChange,text,
VEOIBD,metronida_use,bts:MetronidaUse,text,
VEOIBD,natalizumab,bts:Natalizumab,text,
VEOIBD,natalizumab_change,bts:NatalizumabChange,text,
VEOIBD,natalizumab_use,bts:NatalizumabUse,text,
VEOIBD,olsalazine,bts:Olsalazine,text,
VEOIBD,olsalazine_change,bts:OlsalazineChange,text,
